commodity,week_ending,country,net_sales,weekly_exports,accumulated_exports,outstanding_sales,unit
Corn,2026-02-26,JORDAN,0.0,0.0,36.0,181.0,Metric Tons
Corn,2026-02-26,KOR REP,530295.0,267985.0,4307755.0,2137539.0,Metric Tons
Corn,2026-02-26,KUWAIT,-799.0,3.0,3.0,0.0,Metric Tons
Corn,2026-02-26,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2026-02-26,LW WW I,0.0,0.0,7999.0,1300.0,Metric Tons
Corn,2026-02-26,MALAYSA,0.0,2706.0,37540.0,74141.0,Metric Tons
Corn,2026-02-26,MEXICO,224740.0,559538.0,12363775.0,7385410.0,Metric Tons
Corn,2026-02-26,MOROCCO,55000.0,0.0,317263.0,268000.0,Metric Tons
Corn,2026-02-26,N ZEAL,0.0,0.0,36329.0,0.0,Metric Tons
Corn,2026-02-26,NETHLDS,0.0,0.0,45740.0,0.0,Metric Tons
Corn,2026-02-26,NICARAG,0.0,0.0,311340.0,145366.0,Metric Tons
Corn,2026-02-26,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2026-02-26,PANAMA,0.0,0.0,337985.0,249100.0,Metric Tons
Corn,2026-02-26,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2026-02-26,PHIL,0.0,0.0,76686.0,90745.0,Metric Tons
Corn,2026-02-26,PORTUGL,0.0,0.0,537284.0,30000.0,Metric Tons
Corn,2026-02-26,S ARAB,74002.0,74002.0,231539.0,0.0,Metric Tons
Corn,2026-02-26,S LANKA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-02-26,SALVADR,20642.0,0.0,244453.0,223386.0,Metric Tons
Corn,2026-02-26,SPAIN,132896.0,132896.0,2545793.0,225000.0,Metric Tons
Corn,2026-02-26,SURINAM,0.0,0.0,4400.0,0.0,Metric Tons
Corn,2026-02-26,TAIWAN,15964.0,6506.0,1600428.0,747426.0,Metric Tons
Corn,2026-02-26,TRINID,10450.0,10450.0,38170.0,0.0,Metric Tons
Corn,2026-02-26,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2026-02-26,U KING,6050.0,6050.0,350766.0,54671.0,Metric Tons
Corn,2026-02-26,UNKNOWN,120399.0,0.0,0.0,6258349.0,Metric Tons
Corn,2026-02-26,VENEZ,0.0,0.0,221511.0,553400.0,Metric Tons
Corn,2026-02-26,VIETNAM,130676.0,64915.0,1003769.0,296159.0,Metric Tons
Corn,2026-03-05,ALGERIA,2650.0,34650.0,612924.0,66000.0,Metric Tons
Corn,2026-03-05,BANGLADH,0.0,0.0,58789.0,177.0,Metric Tons
Corn,2026-03-05,BARBADO,0.0,0.0,14752.0,4000.0,Metric Tons
Corn,2026-03-05,C RICA,7619.0,0.0,445471.0,284743.0,Metric Tons
Corn,2026-03-05,CANADA,1247.0,11605.0,373548.0,201026.0,Metric Tons
Corn,2026-03-05,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-03-05,COLOMB,108749.0,235579.0,4033749.0,1301612.0,Metric Tons
Corn,2026-03-05,DOM REP,-30820.0,36280.0,92549.0,164399.0,Metric Tons
Corn,2026-03-05,ECUADOR,0.0,0.0,4050.0,0.0,Metric Tons
Corn,2026-03-05,EGYPT,54100.0,54100.0,268792.0,206206.0,Metric Tons
Corn,2026-03-05,GUATMAL,21415.0,20526.0,872836.0,276464.0,Metric Tons
Corn,2026-03-05,GUYANA,0.0,0.0,22500.0,0.0,Metric Tons
Corn,2026-03-05,HG KONG,42.0,121.0,3797.0,229.0,Metric Tons
Corn,2026-03-05,HONDURA,7050.0,0.0,646879.0,158867.0,Metric Tons
Corn,2026-03-05,INDNSIA,0.0,0.0,143032.0,135000.0,Metric Tons
Corn,2026-03-05,IRAQ,0.0,0.0,56197.0,0.0,Metric Tons
Corn,2026-03-05,IRELAND,0.0,0.0,393642.0,19999.0,Metric Tons
Corn,2026-03-05,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2026-03-05,ITALY,0.0,0.0,38107.0,1069.0,Metric Tons
Corn,2026-03-05,JAMAICA,0.0,0.0,146342.0,55900.0,Metric Tons
Corn,2026-03-05,JAPAN,669954.0,243014.0,7531187.0,3548180.0,Metric Tons
Corn,2026-03-05,JORDAN,0.0,0.0,36.0,181.0,Metric Tons
Corn,2026-03-05,KOR REP,209127.0,136728.0,4444483.0,2209938.0,Metric Tons
Corn,2026-03-05,KUWAIT,0.0,0.0,3.0,0.0,Metric Tons
Corn,2026-03-05,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2026-03-05,LW WW I,4226.0,4226.0,12225.0,1300.0,Metric Tons
Corn,2026-03-05,MALAYSA,0.0,4295.0,41835.0,69846.0,Metric Tons
Corn,2026-03-05,MEXICO,367586.0,477320.0,12841095.0,7275676.0,Metric Tons
Corn,2026-03-05,MOROCCO,37215.0,95215.0,412478.0,210000.0,Metric Tons
Corn,2026-03-05,N ZEAL,0.0,0.0,36329.0,0.0,Metric Tons
Corn,2026-03-05,NETHLDS,0.0,0.0,45740.0,0.0,Metric Tons
Corn,2026-03-05,NICARAG,35000.0,0.0,311340.0,180366.0,Metric Tons
Corn,2026-03-05,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2026-03-05,PANAMA,46229.0,69929.0,407914.0,225400.0,Metric Tons
Corn,2026-03-05,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2026-03-05,PHIL,67580.0,127580.0,204266.0,30745.0,Metric Tons
Corn,2026-03-05,PORTUGL,0.0,0.0,537284.0,30000.0,Metric Tons
Corn,2026-03-05,S ARAB,0.0,0.0,231539.0,0.0,Metric Tons
Corn,2026-03-05,S LANKA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-03-05,SALVADR,-1491.0,20831.0,265284.0,201064.0,Metric Tons
Corn,2026-03-05,SPAIN,0.0,0.0,2545793.0,225000.0,Metric Tons
Corn,2026-03-05,SURINAM,0.0,0.0,4400.0,0.0,Metric Tons
Corn,2026-03-05,TAIWAN,82747.0,11977.0,1612405.0,818196.0,Metric Tons
Corn,2026-03-05,TRINID,0.0,0.0,38170.0,0.0,Metric Tons
Corn,2026-03-05,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2026-03-05,U KING,0.0,0.0,350766.0,54671.0,Metric Tons
Corn,2026-03-05,UNKNOWN,-233731.0,0.0,0.0,6024618.0,Metric Tons
Corn,2026-03-05,VENEZ,40782.0,91382.0,312893.0,502800.0,Metric Tons
Corn,2026-03-05,VIETNAM,6000.0,9400.0,1013169.0,292759.0,Metric Tons
Corn,2026-03-12,ALGERIA,0.0,0.0,612924.0,66000.0,Metric Tons
Corn,2026-03-12,BANGLADH,-66.0,0.0,58789.0,111.0,Metric Tons
Corn,2026-03-12,BARBADO,0.0,0.0,14752.0,4000.0,Metric Tons
Corn,2026-03-12,C RICA,-33000.0,0.0,445471.0,251743.0,Metric Tons
Corn,2026-03-12,CANADA,10156.0,10063.0,383611.0,201119.0,Metric Tons
Corn,2026-03-12,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-03-12,COLOMB,13651.0,89851.0,4123600.0,1225412.0,Metric Tons
Corn,2026-03-12,DOM REP,10000.0,0.0,92549.0,174399.0,Metric Tons
Corn,2026-03-12,ECUADOR,0.0,0.0,4050.0,0.0,Metric Tons
Corn,2026-03-12,EGYPT,-1789.0,51211.0,320003.0,153206.0,Metric Tons
Corn,2026-03-12,GUATMAL,87868.0,61827.0,934663.0,302505.0,Metric Tons
Corn,2026-03-12,GUYANA,0.0,0.0,22500.0,0.0,Metric Tons
Corn,2026-03-12,HG KONG,128.0,128.0,3925.0,229.0,Metric Tons
Corn,2026-03-12,HONDURA,47909.0,24300.0,671179.0,182476.0,Metric Tons
Corn,2026-03-12,INDNSIA,0.0,0.0,143032.0,135000.0,Metric Tons
Corn,2026-03-12,IRAQ,0.0,0.0,56197.0,0.0,Metric Tons
Corn,2026-03-12,IRELAND,29570.0,29570.0,423212.0,19999.0,Metric Tons
Corn,2026-03-12,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2026-03-12,ITALY,0.0,0.0,38107.0,1069.0,Metric Tons
Corn,2026-03-12,JAMAICA,6900.0,21000.0,167342.0,41800.0,Metric Tons
Corn,2026-03-12,JAPAN,194944.0,281924.0,7813111.0,3461200.0,Metric Tons
Corn,2026-03-12,JORDAN,0.0,0.0,36.0,181.0,Metric Tons
Corn,2026-03-12,KOR REP,73898.0,134918.0,4579401.0,2148918.0,Metric Tons
Corn,2026-03-12,KUWAIT,0.0,0.0,3.0,0.0,Metric Tons
Corn,2026-03-12,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2026-03-12,LW WW I,0.0,0.0,12225.0,1300.0,Metric Tons
Corn,2026-03-12,MALAYSA,0.0,518.0,42353.0,69328.0,Metric Tons
Corn,2026-03-12,MEXICO,287155.0,524572.0,13365667.0,7038259.0,Metric Tons
Corn,2026-03-12,MOROCCO,1954.0,21954.0,434432.0,190000.0,Metric Tons
Corn,2026-03-12,N ZEAL,0.0,0.0,36329.0,0.0,Metric Tons
Corn,2026-03-12,NETHLDS,0.0,0.0,45740.0,0.0,Metric Tons
Corn,2026-03-12,NICARAG,11067.0,32499.0,343839.0,158934.0,Metric Tons
Corn,2026-03-12,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2026-03-12,PANAMA,0.0,0.0,407914.0,225400.0,Metric Tons
Corn,2026-03-12,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2026-03-12,PHIL,0.0,0.0,204266.0,30745.0,Metric Tons
Corn,2026-03-12,PORTUGL,0.0,0.0,537284.0,30000.0,Metric Tons
Corn,2026-03-12,S ARAB,52256.0,52256.0,283795.0,0.0,Metric Tons
Corn,2026-03-12,S LANKA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-03-12,SALVADR,43176.0,13527.0,278811.0,230713.0,Metric Tons
Corn,2026-03-12,SPAIN,142344.0,142344.0,2688137.0,225000.0,Metric Tons
Corn,2026-03-12,SURINAM,0.0,0.0,4400.0,0.0,Metric Tons
Corn,2026-03-12,TAIWAN,97280.0,85435.0,1697840.0,830041.0,Metric Tons
Corn,2026-03-12,TRINID,8100.0,0.0,38170.0,8100.0,Metric Tons
Corn,2026-03-12,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2026-03-12,U KING,0.0,0.0,350766.0,54671.0,Metric Tons
Corn,2026-03-12,UNKNOWN,5665.0,0.0,0.0,6030283.0,Metric Tons
Corn,2026-03-12,VENEZ,72650.0,170450.0,483343.0,405000.0,Metric Tons
Corn,2026-03-12,VIETNAM,10000.0,1500.0,1014669.0,301259.0,Metric Tons
Corn,2026-03-19,ALGERIA,38692.0,71692.0,684616.0,33000.0,Metric Tons
Corn,2026-03-19,BANGLADH,0.0,0.0,58789.0,111.0,Metric Tons
Corn,2026-03-19,BARBADO,0.0,0.0,14752.0,4000.0,Metric Tons
Corn,2026-03-19,C RICA,0.0,17922.0,463393.0,233821.0,Metric Tons
Corn,2026-03-19,CANADA,13387.0,7084.0,390695.0,207422.0,Metric Tons
Corn,2026-03-19,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-03-19,COLOMB,319441.0,292946.0,4416546.0,1251907.0,Metric Tons
Corn,2026-03-19,DOM REP,97192.0,124836.0,217385.0,146755.0,Metric Tons
Corn,2026-03-19,ECUADOR,0.0,0.0,4050.0,0.0,Metric Tons
Corn,2026-03-19,EGYPT,0.0,0.0,320003.0,153206.0,Metric Tons
Corn,2026-03-19,GUATMAL,18199.0,35199.0,969862.0,285505.0,Metric Tons
Corn,2026-03-19,GUYANA,0.0,0.0,22500.0,0.0,Metric Tons
Corn,2026-03-19,HG KONG,0.0,0.0,3925.0,229.0,Metric Tons
Corn,2026-03-19,HONDURA,4000.0,0.0,671179.0,186476.0,Metric Tons
Corn,2026-03-19,INDNSIA,0.0,0.0,143032.0,135000.0,Metric Tons
Corn,2026-03-19,IRAQ,0.0,0.0,56197.0,0.0,Metric Tons
Corn,2026-03-19,IRELAND,0.0,0.0,423212.0,19999.0,Metric Tons
Corn,2026-03-19,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2026-03-19,ITALY,0.0,569.0,38676.0,500.0,Metric Tons
Corn,2026-03-19,JAMAICA,32200.0,0.0,167342.0,74000.0,Metric Tons
Corn,2026-03-19,JAPAN,31831.0,301831.0,8114942.0,3191200.0,Metric Tons
Corn,2026-03-19,JORDAN,0.0,0.0,36.0,181.0,Metric Tons
Corn,2026-03-19,KOR REP,2236.0,67379.0,4646780.0,2083775.0,Metric Tons
Corn,2026-03-19,KUWAIT,0.0,0.0,3.0,0.0,Metric Tons
Corn,2026-03-19,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2026-03-19,LW WW I,0.0,0.0,12225.0,1300.0,Metric Tons
Corn,2026-03-19,MALAYSA,6000.0,3318.0,45671.0,72010.0,Metric Tons
Corn,2026-03-19,MEXICO,428612.0,397556.0,13763223.0,7069315.0,Metric Tons
Corn,2026-03-19,MOROCCO,0.0,0.0,434432.0,190000.0,Metric Tons
Corn,2026-03-19,N ZEAL,0.0,0.0,36329.0,0.0,Metric Tons
Corn,2026-03-19,NETHLDS,0.0,0.0,45740.0,0.0,Metric Tons
Corn,2026-03-19,NICARAG,12693.0,20092.0,363931.0,151535.0,Metric Tons
Corn,2026-03-19,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2026-03-19,PANAMA,0.0,32214.0,440128.0,193186.0,Metric Tons
Corn,2026-03-19,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2026-03-19,PHIL,600.0,0.0,204266.0,31345.0,Metric Tons
Corn,2026-03-19,PORTUGL,0.0,0.0,537284.0,30000.0,Metric Tons
Corn,2026-03-19,S ARAB,0.0,0.0,283795.0,0.0,Metric Tons
Corn,2026-03-19,S LANKA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-03-19,SALVADR,42095.0,35929.0,314740.0,236879.0,Metric Tons
Corn,2026-03-19,SPAIN,61144.0,131144.0,2819281.0,155000.0,Metric Tons
Corn,2026-03-19,SURINAM,0.0,0.0,4400.0,0.0,Metric Tons
Corn,2026-03-19,TAIWAN,21781.0,58592.0,1756432.0,793230.0,Metric Tons
Corn,2026-03-19,TRINID,0.0,0.0,38170.0,8100.0,Metric Tons
Corn,2026-03-19,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2026-03-19,U KING,0.0,0.0,350766.0,54671.0,Metric Tons
Corn,2026-03-19,UNKNOWN,15839.0,0.0,0.0,6046122.0,Metric Tons
Corn,2026-03-19,VENEZ,0.0,0.0,483343.0,405000.0,Metric Tons
Corn,2026-03-19,VIETNAM,71885.0,79943.0,1094612.0,293201.0,Metric Tons
Corn,2026-03-26,ALGERIA,1139.0,34139.0,718755.0,0.0,Metric Tons
Corn,2026-03-26,BANGLADH,0.0,0.0,58789.0,111.0,Metric Tons
Corn,2026-03-26,BARBADO,0.0,0.0,14752.0,4000.0,Metric Tons
Corn,2026-03-26,C RICA,37989.0,52607.0,516000.0,219203.0,Metric Tons
Corn,2026-03-26,CANADA,88.0,4683.0,395378.0,202827.0,Metric Tons
Corn,2026-03-26,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-03-26,COLOMB,120780.0,230351.0,4646897.0,1142336.0,Metric Tons
Corn,2026-03-26,DOM REP,22595.0,0.0,217385.0,169350.0,Metric Tons
Corn,2026-03-26,ECUADOR,0.0,0.0,4050.0,0.0,Metric Tons
Corn,2026-03-26,EGYPT,55322.0,161322.0,481325.0,47206.0,Metric Tons
Corn,2026-03-26,GUATMAL,59877.0,71236.0,1041098.0,274146.0,Metric Tons
Corn,2026-03-26,GUYANA,0.0,0.0,22500.0,0.0,Metric Tons
Corn,2026-03-26,HG KONG,-60.0,0.0,3925.0,169.0,Metric Tons
Corn,2026-03-26,HONDURA,75432.0,44695.0,715874.0,217213.0,Metric Tons
Corn,2026-03-26,INDNSIA,0.0,0.0,143032.0,135000.0,Metric Tons
Corn,2026-03-26,IRAQ,0.0,0.0,56197.0,0.0,Metric Tons
Corn,2026-03-26,IRELAND,0.0,0.0,423212.0,19999.0,Metric Tons
Corn,2026-03-26,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2026-03-26,ITALY,0.0,0.0,38676.0,500.0,Metric Tons
Corn,2026-03-26,JAMAICA,300.0,7200.0,174542.0,67100.0,Metric Tons
Corn,2026-03-26,JAPAN,168814.0,362351.0,8477293.0,2997663.0,Metric Tons
Corn,2026-03-26,JORDAN,0.0,0.0,36.0,181.0,Metric Tons
Corn,2026-03-26,KOR REP,74309.0,282411.0,4929191.0,1875673.0,Metric Tons
Corn,2026-03-26,KUWAIT,0.0,0.0,3.0,0.0,Metric Tons
Corn,2026-03-26,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2026-03-26,LW WW I,0.0,0.0,12225.0,1300.0,Metric Tons
Corn,2026-03-26,MALAYSA,879.0,7443.0,53114.0,65446.0,Metric Tons
Corn,2026-03-26,MEXICO,170713.0,448076.0,14211299.0,6791952.0,Metric Tons
Corn,2026-03-26,MOROCCO,38877.0,50877.0,485309.0,178000.0,Metric Tons
Corn,2026-03-26,N ZEAL,0.0,0.0,36329.0,0.0,Metric Tons
Corn,2026-03-26,NETHLDS,0.0,0.0,45740.0,0.0,Metric Tons
Corn,2026-03-26,NICARAG,33500.0,0.0,363931.0,185035.0,Metric Tons
Corn,2026-03-26,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2026-03-26,PANAMA,1152.0,0.0,440128.0,194338.0,Metric Tons
Corn,2026-03-26,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2026-03-26,PHIL,0.0,0.0,204266.0,31345.0,Metric Tons
Corn,2026-03-26,PORTUGL,3200.0,0.0,537284.0,33200.0,Metric Tons
Corn,2026-03-26,S ARAB,0.0,0.0,283795.0,0.0,Metric Tons
Corn,2026-03-26,S LANKA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-03-26,SALVADR,20922.0,23430.0,338170.0,234371.0,Metric Tons
Corn,2026-03-26,SPAIN,0.0,0.0,2819281.0,155000.0,Metric Tons
Corn,2026-03-26,SURINAM,0.0,0.0,4400.0,0.0,Metric Tons
Corn,2026-03-26,TAIWAN,150906.0,70038.0,1826470.0,874098.0,Metric Tons
Corn,2026-03-26,TRINID,0.0,0.0,38170.0,8100.0,Metric Tons
Corn,2026-03-26,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2026-03-26,U KING,0.0,0.0,350766.0,54671.0,Metric Tons
Corn,2026-03-26,UNKNOWN,28924.0,0.0,0.0,6075046.0,Metric Tons
Corn,2026-03-26,VENEZ,78766.0,138766.0,622109.0,345000.0,Metric Tons
Corn,2026-03-26,VIETNAM,5000.0,5049.0,1099661.0,293152.0,Metric Tons
Corn,2026-04-02,ALGERIA,0.0,0.0,718755.0,0.0,Metric Tons
Corn,2026-04-02,BANGLADH,0.0,0.0,58789.0,111.0,Metric Tons
Corn,2026-04-02,BARBADO,363.0,4363.0,19115.0,0.0,Metric Tons
Corn,2026-04-02,C RICA,0.0,0.0,516000.0,219203.0,Metric Tons
Corn,2026-04-02,CANADA,5274.0,13191.0,408569.0,194910.0,Metric Tons
Corn,2026-04-02,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-04-02,COLOMB,177515.0,279099.0,4925996.0,1040752.0,Metric Tons
Corn,2026-04-02,DOM REP,53300.0,0.0,217385.0,222650.0,Metric Tons
Corn,2026-04-02,ECUADOR,0.0,0.0,4050.0,0.0,Metric Tons
Corn,2026-04-02,EGYPT,3522.0,43522.0,524847.0,7206.0,Metric Tons
Corn,2026-04-02,GUATMAL,16997.0,16997.0,1058095.0,274146.0,Metric Tons
Corn,2026-04-02,GUYANA,0.0,0.0,22500.0,0.0,Metric Tons
Corn,2026-04-02,HG KONG,0.0,169.0,4094.0,0.0,Metric Tons
Corn,2026-04-02,HONDURA,38169.0,13973.0,729847.0,241409.0,Metric Tons
Corn,2026-04-02,INDNSIA,-1.0,69999.0,213031.0,65000.0,Metric Tons
Corn,2026-04-02,IRAQ,0.0,0.0,56197.0,0.0,Metric Tons
Corn,2026-04-02,IRELAND,79957.0,79957.0,503169.0,19999.0,Metric Tons
Corn,2026-04-02,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2026-04-02,ITALY,0.0,0.0,38676.0,500.0,Metric Tons
Corn,2026-04-02,JAMAICA,0.0,0.0,174542.0,67100.0,Metric Tons
Corn,2026-04-02,JAPAN,632417.0,433617.0,8910910.0,3196463.0,Metric Tons
Corn,2026-04-02,JORDAN,0.0,0.0,36.0,181.0,Metric Tons
Corn,2026-04-02,KOR REP,67536.0,134395.0,5063586.0,1808814.0,Metric Tons
Corn,2026-04-02,KUWAIT,0.0,0.0,3.0,0.0,Metric Tons
Corn,2026-04-02,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2026-04-02,LW WW I,-67.0,1233.0,13458.0,0.0,Metric Tons
Corn,2026-04-02,MALAYSA,-115.0,2104.0,55218.0,63227.0,Metric Tons
Corn,2026-04-02,MEXICO,202530.0,457483.0,14668782.0,6536999.0,Metric Tons
Corn,2026-04-02,MOROCCO,32000.0,0.0,485309.0,210000.0,Metric Tons
Corn,2026-04-02,N ZEAL,0.0,0.0,36329.0,0.0,Metric Tons
Corn,2026-04-02,NETHLDS,55000.0,0.0,45740.0,55000.0,Metric Tons
Corn,2026-04-02,NICARAG,324.0,9524.0,373455.0,175835.0,Metric Tons
Corn,2026-04-02,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2026-04-02,PANAMA,9273.0,35372.0,475500.0,168239.0,Metric Tons
Corn,2026-04-02,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2026-04-02,PHIL,51000.0,0.0,204266.0,82345.0,Metric Tons
Corn,2026-04-02,PORTUGL,109682.0,77882.0,615166.0,65000.0,Metric Tons
Corn,2026-04-02,S ARAB,0.0,0.0,283795.0,0.0,Metric Tons
Corn,2026-04-02,S LANKA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-04-02,SALVADR,30143.0,22250.0,360420.0,242264.0,Metric Tons
Corn,2026-04-02,SPAIN,65998.0,65998.0,2885279.0,155000.0,Metric Tons
Corn,2026-04-02,SURINAM,0.0,0.0,4400.0,0.0,Metric Tons
Corn,2026-04-02,TAIWAN,2844.0,6351.0,1832821.0,870591.0,Metric Tons
Corn,2026-04-02,TRINID,0.0,0.0,38170.0,8100.0,Metric Tons
Corn,2026-04-02,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2026-04-02,U KING,34163.0,34163.0,384929.0,54671.0,Metric Tons
Corn,2026-04-02,UNKNOWN,-322924.0,0.0,0.0,5752122.0,Metric Tons
Corn,2026-04-02,VENEZ,15449.0,22549.0,644658.0,337900.0,Metric Tons
Corn,2026-04-02,VIETNAM,1000.0,5700.0,1105361.0,288452.0,Metric Tons
Corn,2026-04-09,ALGERIA,0.0,0.0,718755.0,0.0,Metric Tons
Corn,2026-04-09,BANGLADH,0.0,0.0,58789.0,111.0,Metric Tons
Corn,2026-04-09,BARBADO,0.0,0.0,19115.0,0.0,Metric Tons
Corn,2026-04-09,C RICA,114287.0,51781.0,567781.0,281709.0,Metric Tons
Corn,2026-04-09,CANADA,12996.0,17017.0,425586.0,190889.0,Metric Tons
Corn,2026-04-09,CHINA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-04-09,COLOMB,65426.0,181140.0,5107136.0,925038.0,Metric Tons
Corn,2026-04-09,CUBA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-04-09,DOM REP,25035.0,49400.0,266785.0,198285.0,Metric Tons
Corn,2026-04-09,ECUADOR,0.0,0.0,4050.0,0.0,Metric Tons
Corn,2026-04-09,EGYPT,0.0,0.0,524847.0,7206.0,Metric Tons
Corn,2026-04-09,GUATMAL,21433.0,38330.0,1096425.0,257249.0,Metric Tons
Corn,2026-04-09,GUYANA,0.0,0.0,22500.0,0.0,Metric Tons
Corn,2026-04-09,HG KONG,0.0,0.0,4094.0,0.0,Metric Tons
Corn,2026-04-09,HONDURA,348.0,22725.0,752572.0,219032.0,Metric Tons
Corn,2026-04-09,INDNSIA,0.0,0.0,213031.0,65000.0,Metric Tons
Corn,2026-04-09,IRAQ,0.0,0.0,56197.0,0.0,Metric Tons
Corn,2026-04-09,IRELAND,0.0,0.0,503169.0,19999.0,Metric Tons
Corn,2026-04-09,ISRAEL,0.0,0.0,211014.0,0.0,Metric Tons
Corn,2026-04-09,ITALY,0.0,400.0,39076.0,100.0,Metric Tons
Corn,2026-04-09,JAMAICA,341.0,10041.0,184583.0,57400.0,Metric Tons
Corn,2026-04-09,JAPAN,399439.0,132939.0,9043849.0,3462963.0,Metric Tons
Corn,2026-04-09,JORDAN,0.0,0.0,36.0,181.0,Metric Tons
Corn,2026-04-09,KOR REP,333058.0,137015.0,5200601.0,2004857.0,Metric Tons
Corn,2026-04-09,KUWAIT,0.0,0.0,3.0,0.0,Metric Tons
Corn,2026-04-09,LIBYA,0.0,0.0,36307.0,0.0,Metric Tons
Corn,2026-04-09,LW WW I,0.0,0.0,13458.0,0.0,Metric Tons
Corn,2026-04-09,MALAYSA,0.0,2199.0,57417.0,61028.0,Metric Tons
Corn,2026-04-09,MEXICO,168422.0,469877.0,15138659.0,6235544.0,Metric Tons
Corn,2026-04-09,MOROCCO,0.0,0.0,485309.0,210000.0,Metric Tons
Corn,2026-04-09,N ZEAL,0.0,0.0,36329.0,0.0,Metric Tons
Corn,2026-04-09,NETHLDS,55000.0,0.0,45740.0,110000.0,Metric Tons
Corn,2026-04-09,NICARAG,13019.0,24232.0,397687.0,164622.0,Metric Tons
Corn,2026-04-09,PAKISTN,0.0,0.0,0.0,96.0,Metric Tons
Corn,2026-04-09,PANAMA,4353.0,30139.0,505639.0,142453.0,Metric Tons
Corn,2026-04-09,PERU,0.0,0.0,0.0,316.0,Metric Tons
Corn,2026-04-09,PHIL,0.0,0.0,204266.0,82345.0,Metric Tons
Corn,2026-04-09,PORTUGL,113100.0,48100.0,663266.0,130000.0,Metric Tons
Corn,2026-04-09,S ARAB,0.0,0.0,283795.0,0.0,Metric Tons
Corn,2026-04-09,S LANKA,0.0,0.0,0.0,0.0,Metric Tons
Corn,2026-04-09,SALVADR,49583.0,44917.0,405337.0,246930.0,Metric Tons
Corn,2026-04-09,SPAIN,113779.0,178779.0,3064058.0,90000.0,Metric Tons
Corn,2026-04-09,SURINAM,0.0,0.0,4400.0,0.0,Metric Tons
Corn,2026-04-09,TAIWAN,4909.0,84546.0,1917367.0,790954.0,Metric Tons
Corn,2026-04-09,TRINID,0.0,0.0,38170.0,8100.0,Metric Tons
Corn,2026-04-09,TUNISIA,0.0,0.0,32998.0,0.0,Metric Tons
Corn,2026-04-09,U KING,12000.0,0.0,384929.0,66671.0,Metric Tons
Corn,2026-04-09,UNKNOWN,-97956.0,0.0,0.0,5654166.0,Metric Tons
Corn,2026-04-09,VENEZ,-12000.0,33400.0,678058.0,292500.0,Metric Tons
Corn,2026-04-09,VIETNAM,4010.0,1673.0,1107034.0,290789.0,Metric Tons
Corn,2026-04-16,ALGERIA,0.0,0.0,718755.0,0.0,Metric Tons
Corn,2026-04-16,BANGLADH,0.0,0.0,58789.0,111.0,Metric Tons
Corn,2026-04-16,BARBADO,6700.0,1200.0,20315.0,5500.0,Metric Tons
